Index,Document name,L0,L1,L2,Department,Subcategory,Target name,Target L0,Target L1,Target L2,Document type,Target type
734,GDE-089867,GxP,Deviation & Change Management,Change Control,OPS,GDE,GDE-042512,Lifecycle,Regulatory Management,Labeling,GDE,GDE
735,GDE-089867,GxP,Deviation & Change Management,Change Control,OPS,GDE,GDE-926332,Lifecycle,Drug & Device Development,Product Lifecycle Management,GDE,GDE
736,GDE-089867,GxP,Deviation & Change Management,Change Control,OPS,GDE,SOP-101263,Lifecycle,Drug & Device Development,Device Design Controls,GDE,SOP
737,GDE-089867,GxP,Deviation & Change Management,Change Control,OPS,GDE,SOP-356012,Lifecycle,Drug & Device Development,Product Lifecycle Management,GDE,SOP
738,GDE-089867,GxP,Deviation & Change Management,Change Control,OPS,GDE,GDE-647603,GxP,Deviation & Change Management,Change Control,GDE,GDE
739,GDE-089867,GxP,Deviation & Change Management,Change Control,OPS,GDE,SOP-142667,Lifecycle,Clinical Programs,Database & Biostatistics,GDE,SOP
740,GDE-089867,GxP,Deviation & Change Management,Change Control,OPS,GDE,SOP-840463,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
741,GDE-650687,Operational,Warehousing & Distribution,Distribution management,OPS,GDE,SOP-193950,Operational,Production & Disposition,Packaging Controls,GDE,SOP
742,GDE-438745,GxP,Deviation & Change Management,Change Control,OPS,GDE,SOP-224116,Operational,Warehousing & Distribution,Distribution management,GDE,SOP
743,GDE-438745,GxP,Deviation & Change Management,Change Control,OPS,GDE,SOP-131631,Lifecycle,Clinical Programs,Informed Consent Form,GDE,SOP
744,GDE-438745,GxP,Deviation & Change Management,Change Control,OPS,GDE,SOP-101263,Lifecycle,Drug & Device Development,Device Design Controls,GDE,SOP
745,GDE-438745,GxP,Deviation & Change Management,Change Control,OPS,GDE,STND-707093,Operational,Warehousing & Distribution,Distribution management,GDE,STND
746,GDE-438745,GxP,Deviation & Change Management,Change Control,OPS,GDE,GDE-695412,GxP,Deviation & Change Management,Change Control,GDE,GDE
747,GDE-438745,GxP,Deviation & Change Management,Change Control,OPS,GDE,SOP-163481,GxP,Document & Training Management,Document Management,GDE,SOP
748,GDE-804835,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,SOP-030184,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
749,GDE-804835,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,MET-964510,Lifecycle,Non-Clinical Programs,Drug Metabolism & Pharmacokinetics,GDE,MET
750,GDE-804835,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,MET-821328,Operational,Production & Disposition,Laboratory Controls,GDE,MET
751,GDE-255184,Lifecycle,Regulatory Management,Regulatory Submissions,OPS,GDE,SOP-716784,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
752,GDE-255184,Lifecycle,Regulatory Management,Regulatory Submissions,OPS,GDE,SOP-296265,GxP,Deviation & Change Management,Lab OOS/OOT Management,GDE,SOP
753,GDE-255184,Lifecycle,Regulatory Management,Regulatory Submissions,OPS,GDE,SOP-919885,Lifecycle,Drug & Device Development,Process Lifecycle Management,GDE,SOP
754,GDE-752781,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-791245,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
755,GDE-752781,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-429808,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
756,GDE-752781,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-856668,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
757,GDE-752781,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,SOP-177667,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
758,GDE-752781,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-072300,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
759,GDE-752781,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,SOP-442181,Operational,Production & Disposition,Packaging Controls,GDE,SOP
760,GDE-856668,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-791245,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
761,GDE-856668,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-752781,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
762,GDE-856668,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-429808,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
763,GDE-856668,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,SOP-177667,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
764,GDE-856668,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-072300,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
765,GDE-856668,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,SOP-442181,Operational,Production & Disposition,Packaging Controls,GDE,SOP
766,GDE-791245,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-752781,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
767,GDE-791245,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-429808,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
768,GDE-791245,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-856668,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
769,GDE-791245,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,SOP-177667,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
770,GDE-791245,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-072300,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
771,GDE-791245,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,SOP-442181,Operational,Production & Disposition,Packaging Controls,GDE,SOP
772,GDE-791245,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-736972,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
773,GDE-129602,Lifecycle,Regulatory Management,Labeling,OPS,GDE,SOP-103312,Operational,Production & Disposition,Identification and Traceability,GDE,SOP
774,GDE-129602,Lifecycle,Regulatory Management,Labeling,OPS,GDE,SOP-898741,Operational,Warehousing & Distribution,Distribution management,GDE,SOP
775,GDE-472401,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-378557,Operational,Facility Management,Equipment Calibration,GDE,SOP
776,GDE-472401,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-930972,GxP,Deviation & Change Management,CAPA Management,GDE,SOP
777,GDE-472401,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,MET-504617,Operational,Production & Disposition,Laboratory Controls,GDE,MET
778,GDE-472401,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,WI-898617,Operational,Facility Management,Equipment Calibration,GDE,WI
779,GDE-472401,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-309196,Operational,Production & Disposition,Product Disposition,GDE,SOP
780,GDE-429808,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-791245,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
781,GDE-429808,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-752781,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
782,GDE-429808,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-856668,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
783,GDE-429808,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,SOP-177667,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
784,GDE-429808,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-072300,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
785,GDE-429808,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,SOP-442181,Operational,Production & Disposition,Packaging Controls,GDE,SOP
786,GDE-072300,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-791245,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
787,GDE-072300,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-752781,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
788,GDE-072300,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-429808,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
789,GDE-072300,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,GDE-856668,Operational,Warehousing & Distribution,Installation and Service,GDE,GDE
790,GDE-072300,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,SOP-177667,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
791,GDE-072300,Operational,Warehousing & Distribution,Installation and Service,OPS,GDE,SOP-442181,Operational,Production & Disposition,Packaging Controls,GDE,SOP
792,GDE-320796,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-200879,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
793,GDE-320796,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-105729,Operational,Qualification & Validation,Analytical Method Qualification,GDE,SOP
794,GDE-320796,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-974720,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
795,GDE-320796,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-852868,Operational,Qualification & Validation,Process Qualification,GDE,SOP
796,GDE-722745,Lifecycle,Clinical Programs,Study & Site Management,R&D,GDE,WI-297667,Lifecycle,Regulatory Management,Regulatory Strategy,GDE,WI
797,GDE-722745,Lifecycle,Clinical Programs,Study & Site Management,R&D,GDE,SOP-992228,Lifecycle,Regulatory Management,Regulatory Submissions,GDE,SOP
798,GDE-722745,Lifecycle,Clinical Programs,Study & Site Management,R&D,GDE,SOP-023425,Lifecycle,Patient Safety,PV System Master File,GDE,SOP
799,GDE-722745,Lifecycle,Clinical Programs,Study & Site Management,R&D,GDE,WI-545293,Lifecycle,Clinical Programs,Data Acquisition & Data Quality,GDE,WI
800,GDE-722745,Lifecycle,Clinical Programs,Study & Site Management,R&D,GDE,GDE-681447,GxP,Product Quality Management,Product Complaint Handling,GDE,GDE
801,GDE-722745,Lifecycle,Clinical Programs,Study & Site Management,R&D,GDE,SOP-277302,Lifecycle,Clinical Programs,eTMF Management,GDE,SOP
802,GDE-062638,GxP,Deviation & Change Management,CAPA Management,OPS,GDE,SOP-591583,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
803,GDE-062638,GxP,Deviation & Change Management,CAPA Management,OPS,GDE,SOP-512157,Operational,Qualification & Validation,Process Qualification,GDE,SOP
804,GDE-062638,GxP,Deviation & Change Management,CAPA Management,OPS,GDE,SOP-972098,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
805,GDE-718364,GxP,Product Quality Management,Product Complaint Handling,OPS,GDE,SOP-694514,GxP,Product Quality Management,Product Complaint Handling,GDE,SOP
806,GDE-718364,GxP,Product Quality Management,Product Complaint Handling,OPS,GDE,SOP-909037,GxP,Product Quality Management,Product Complaint Handling,GDE,SOP
807,GDE-718364,GxP,Product Quality Management,Product Complaint Handling,OPS,GDE,SOP-348703,GxP,Deviation & Change Management,CAPA Management,GDE,SOP
808,GDE-718364,GxP,Product Quality Management,Product Complaint Handling,OPS,GDE,SOP-915322,GxP,Product Quality Management,Product Complaint Handling,GDE,SOP
809,GDE-398138,GxP,Product Quality Management,Product Complaint Handling,OPS,GDE,SOP-667972,GxP,Product Quality Management,Product Complaint Handling,GDE,SOP
810,GDE-048088,GxP,Product Quality Management,Product Complaint Handling,OPS,GDE,SOP-694514,GxP,Product Quality Management,Product Complaint Handling,GDE,SOP
811,GDE-048088,GxP,Product Quality Management,Product Complaint Handling,OPS,GDE,SOP-348703,GxP,Deviation & Change Management,CAPA Management,GDE,SOP
812,GDE-048088,GxP,Product Quality Management,Product Complaint Handling,OPS,GDE,SOP-723409,Operational,Production & Disposition,Product Disposition,GDE,SOP
813,GDE-048088,GxP,Product Quality Management,Product Complaint Handling,OPS,GDE,SOP-196145,GxP,Product Quality Management,Product Complaint Handling,GDE,SOP
814,GDE-902920,Operational,Supplier Management,Alliance Management,OPS,GDE,SOP-997849,Operational,Warehousing & Distribution,Installation and Service,GDE,SOP
815,GDE-902920,Operational,Supplier Management,Alliance Management,OPS,GDE,SOP-164620,GxP,Quality Governance,Data Integrity,GDE,SOP
816,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-661625,Operational,Production & Disposition,Identification and Traceability,GDE,SOP
817,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-369005,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
818,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-170195,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
819,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-704760,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
820,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-219762,Operational,Production & Disposition,Manufacturing Controls,GDE,SOP
821,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-736182,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
822,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-679997,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
823,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-413681,Lifecycle,Regulatory Management,Labeling,GDE,SOP
824,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-452850,GxP,Deviation & Change Management,Lab OOS/OOT Management,GDE,SOP
825,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-058001,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
826,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-627745,GxP,Deviation & Change Management,CAPA Management,GDE,SOP
827,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-852868,Operational,Qualification & Validation,Process Qualification,GDE,SOP
828,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-438682,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
829,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-563575,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
830,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-219594,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
831,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-029523,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
832,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-527833,Lifecycle,Drug & Device Development,Device Master Record / Design History File,GDE,SOP
833,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-270040,Lifecycle,Drug & Device Development,Stability Program Management,GDE,SOP
834,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-799420,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
835,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-348014,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
836,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-575591,Lifecycle,Drug & Device Development,Stability Program Management,GDE,SOP
837,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-973656,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
838,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-169968,GxP,Deviation & Change Management,Lab OOS/OOT Management,GDE,SOP
839,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-995117,GxP,Deviation & Change Management,Lab OOS/OOT Management,GDE,SOP
840,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-163481,GxP,Document & Training Management,Document Management,GDE,SOP
841,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-544266,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
842,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-657731,GxP,Quality Governance,Regulatory Surveillance,GDE,SOP
843,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-930972,GxP,Deviation & Change Management,CAPA Management,GDE,SOP
844,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-557076,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
845,GDE-087847,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-176449,GxP,Document & Training Management,Document Management,GDE,SOP
846,GDE-144612,GxP,Product Quality Management,"Recalls & Field Actions",OPS,GDE,SOP-417542,Lifecycle,Drug & Device Development,Device Design Controls,GDE,SOP
847,GDE-144612,GxP,Product Quality Management,"Recalls & Field Actions",OPS,GDE,SOP-257407,Lifecycle,Clinical Programs,Clinical Trials Materials / IMP,GDE,SOP
848,GDE-144612,GxP,Product Quality Management,"Recalls & Field Actions",OPS,GDE,SOP-063284,Operational,Warehousing & Distribution,Distribution management,GDE,SOP
849,GDE-144612,GxP,Product Quality Management,"Recalls & Field Actions",OPS,GDE,SOP-462747,Lifecycle,Clinical Programs,Clinical Trials Materials / IMP,GDE,SOP
850,GDE-805295,Lifecycle,Drug & Device Development,Device Design Controls,OPS,GDE,SOP-532883,Lifecycle,Drug & Device Development,Device Design Controls,GDE,SOP
851,GDE-805295,Lifecycle,Drug & Device Development,Device Design Controls,OPS,GDE,SOP-609537,GxP,Document & Training Management,Document Management,GDE,SOP
852,GDE-805295,Lifecycle,Drug & Device Development,Device Design Controls,OPS,GDE,SOP-342418,Lifecycle,Drug & Device Development,Device Design Controls,GDE,SOP
853,GDE-805295,Lifecycle,Drug & Device Development,Device Design Controls,OPS,GDE,SOP-786612,Lifecycle,Drug & Device Development,Device Design Controls,GDE,SOP
854,GDE-805295,Lifecycle,Drug & Device Development,Device Design Controls,OPS,GDE,GDE-445902,Lifecycle,Drug & Device Development,Device Design Controls,GDE,GDE
855,GDE-165466,GxP,Document & Training Management,Document Management,OPS,GDE,SOP-163481,GxP,Document & Training Management,Document Management,GDE,SOP
856,GDE-165466,GxP,Document & Training Management,Document Management,OPS,GDE,SOP-101263,Lifecycle,Drug & Device Development,Device Design Controls,GDE,SOP
857,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-200879,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
858,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-290414,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
859,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-922147,Operational,Qualification & Validation,Analytical Method Qualification,GDE,GDE
860,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-287500,Operational,Qualification & Validation,Facility Qualification,GDE,SOP
861,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,STND-174168,Lifecycle,Drug & Device Development,Analytical Method Development,GDE,STND
862,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-419498,Operational,Qualification & Validation,Equipment Qualification,GDE,GDE
863,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-165595,Lifecycle,Drug & Device Development,Drug Product / Substance Development,GDE,GDE
864,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-355596,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
865,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-398988,Operational,Qualification & Validation,Analytical Method Qualification,GDE,GDE
866,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-031793,Operational,Qualification & Validation,Analytical Method Qualification,GDE,GDE
867,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-027379,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
868,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-919885,Lifecycle,Drug & Device Development,Process Lifecycle Management,GDE,SOP
869,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-147893,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
870,GDE-398988,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,SOP-023174,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
871,GDE-398988,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-922147,Operational,Qualification & Validation,Analytical Method Qualification,GDE,GDE
872,GDE-398988,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,GDE,GDE
873,GDE-398988,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-849542,Operational,Production & Disposition,Laboratory Controls,GDE,GDE
874,GDE-398988,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-419498,Operational,Qualification & Validation,Equipment Qualification,GDE,GDE
875,GDE-398988,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-355596,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
876,GDE-398988,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-031793,Operational,Qualification & Validation,Analytical Method Qualification,GDE,GDE
877,GDE-398988,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-027379,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
878,GDE-462329,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-495373,Lifecycle,Drug & Device Development,Device Design Controls,GDE,GDE
879,GDE-462329,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-023174,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
880,GDE-462329,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-290414,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
881,GDE-462329,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-008900,GxP,Document & Training Management,Personnel & Training Management,GDE,SOP
882,GDE-462329,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-953110,GxP,Document & Training Management,Document Management,GDE,SOP
883,GDE-462329,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-394833,Operational,Production & Disposition,Identification and Traceability,GDE,SOP
884,GDE-462329,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-627014,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
885,GDE-462329,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-772279,Operational,Production & Disposition,Packaging Controls,GDE,SOP
886,GDE-462329,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-163481,GxP,Document & Training Management,Document Management,GDE,SOP
887,GDE-462329,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-797848,GxP,Document & Training Management,Document Management,GDE,GDE
888,GDE-462329,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-147893,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
889,GDE-922147,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-098440,Operational,Qualification & Validation,Equipment Qualification,GDE,GDE
890,GDE-922147,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,SOP-810767,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
891,GDE-922147,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,SOP-803947,Lifecycle,Drug & Device Development,Device Design Controls,GDE,SOP
892,GDE-922147,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-978091,GxP,Quality Governance,Regulatory Surveillance,GDE,GDE
893,GDE-922147,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,SOP-534672,Lifecycle,Drug & Device Development,Stability Program Management,GDE,SOP
894,GDE-922147,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,MET-351010,GxP,Document & Training Management,Personnel & Training Management,GDE,MET
895,GDE-922147,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,MET-504617,Operational,Production & Disposition,Laboratory Controls,GDE,MET
896,GDE-922147,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,SOP-290414,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
897,GDE-922147,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-949096,Lifecycle,Drug & Device Development,Product Lifecycle Management,GDE,GDE
898,GDE-922147,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,GDE,GDE
899,GDE-165595,Lifecycle,Drug & Device Development,Drug Product / Substance Development,OPS,GDE,SOP-527833,Lifecycle,Drug & Device Development,Device Master Record / Design History File,GDE,SOP
900,GDE-165595,Lifecycle,Drug & Device Development,Drug Product / Substance Development,OPS,GDE,GDE-113671,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
901,GDE-165595,Lifecycle,Drug & Device Development,Drug Product / Substance Development,OPS,GDE,GDE-793928,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
902,GDE-165595,Lifecycle,Drug & Device Development,Drug Product / Substance Development,OPS,GDE,GDE-031793,Operational,Qualification & Validation,Analytical Method Qualification,GDE,GDE
903,GDE-165595,Lifecycle,Drug & Device Development,Drug Product / Substance Development,OPS,GDE,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,GDE,GDE
904,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-763768,Lifecycle,Drug & Device Development,Analytical Method Development,GDE,MET
905,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-382325,Operational,Facility Management,Equipment Calibration,GDE,MET
906,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-601152,Lifecycle,Clinical Programs,Informed Consent Form,GDE,MET
907,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-428340,GxP,Deviation & Change Management,CAPA Management,GDE,MET
908,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-504617,Operational,Production & Disposition,Laboratory Controls,GDE,MET
909,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-431638,GxP,Deviation & Change Management,CAPA Management,GDE,MET
910,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-497521,Operational,Production & Disposition,Laboratory Controls,GDE,MET
911,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-040180,Operational,Production & Disposition,Laboratory Controls,GDE,MET
912,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-068494,Lifecycle,Non-Clinical Programs,Drug Metabolism & Pharmacokinetics,GDE,MET
913,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-351010,GxP,Document & Training Management,Personnel & Training Management,GDE,MET
914,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-465860,Lifecycle,Drug & Device Development,Analytical Method Development,GDE,MET
915,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-550882,Operational,Production & Disposition,Laboratory Controls,GDE,MET
